image_path,cluster_id,label
..\raw_images\img11708_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7683_single.jpg,0,Scientific Plots & Charts
..\raw_images\img10231_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10429_G_2.jpg,-1,Noise / Mixed
..\raw_images\img12452_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6774_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8119_F.jpg,-1,Noise / Mixed
..\raw_images\img8553_A_2.jpg,8,EBSD Maps
..\raw_images\img105_C.jpg,-1,Noise / Mixed
..\raw_images\img4992_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1893_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13771_C.jpg,-1,Noise / Mixed
..\raw_images\img15127_G_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13399_G.jpg,2,Elemental Mapping
..\raw_images\img7235_B.jpg,7,SEM Morphology
..\raw_images\img2940_B.jpg,8,EBSD Maps
..\raw_images\img2551_single.jpg,0,Scientific Plots & Charts
..\raw_images\img530_B.jpg,-1,Noise / Mixed
..\raw_images\img4614_C.jpg,11,Metallographic Microstructures
..\raw_images\img5329_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5441_D.jpg,11,Metallographic Microstructures
..\raw_images\img2892_B.jpg,2,Elemental Mapping
..\raw_images\img8539_K.jpg,-1,Noise / Mixed
..\raw_images\img622_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12810_C.jpg,8,EBSD Maps
..\raw_images\img11525_B.jpg,2,Elemental Mapping
..\raw_images\img8053_B.jpg,7,SEM Morphology
..\raw_images\img13923_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1120_single.jpg,0,Scientific Plots & Charts
..\raw_images\img6681_D.jpg,8,EBSD Maps
..\raw_images\img7936_D_2.jpg,8,EBSD Maps
..\raw_images\img11872_C.jpg,8,EBSD Maps
..\raw_images\img13998_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5598_D.jpg,0,Scientific Plots & Charts
..\raw_images\img4973_K.jpg,11,Metallographic Microstructures
..\raw_images\img12013_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15744_B.jpg,7,SEM Morphology
..\raw_images\img11791_E_2.jpg,11,Metallographic Microstructures
..\raw_images\img15389_B.jpg,-1,Noise / Mixed
..\raw_images\img10939_E_2.jpg,2,Elemental Mapping
..\raw_images\img6059_A.jpg,-1,Noise / Mixed
..\raw_images\img6599_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5496_A.jpg,-1,Noise / Mixed
..\raw_images\img4768_B.jpg,3,Macroscopic Samples
..\raw_images\img6061_E.jpg,-1,Noise / Mixed
..\raw_images\img8172_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7127_single.jpg,0,Scientific Plots & Charts
..\raw_images\img6154_D.jpg,6,Atomic-Scale Microscopy
..\raw_images\img10679_H.jpg,9,Element Distribution Maps
..\raw_images\img13670_F_2.jpg,-1,Noise / Mixed
..\raw_images\img5725_single_2.jpg,0,Scientific Plots & Charts
..\raw_images\img7925_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8126_E.jpg,0,Scientific Plots & Charts
..\raw_images\img210_C.jpg,-1,Noise / Mixed
..\raw_images\img7488_A.jpg,11,Metallographic Microstructures
..\raw_images\img3104_D.jpg,-1,Noise / Mixed
..\raw_images\img14693_E_2.jpg,0,Scientific Plots & Charts
..\raw_images\img1526_single.jpg,0,Scientific Plots & Charts
..\raw_images\img348_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7162_H.jpg,9,Element Distribution Maps
..\raw_images\img12696_M_2.jpg,0,Scientific Plots & Charts
..\raw_images\img10322_single.jpg,0,Scientific Plots & Charts
..\raw_images\img1158_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img8717_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6425_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6234_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img15102_A.jpg,0,Scientific Plots & Charts
..\raw_images\img3395_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12270_B.jpg,0,Scientific Plots & Charts
..\raw_images\img2641_C_2.jpg,-1,Noise / Mixed
..\raw_images\img13475_E_2.jpg,1,Diffraction Patterns
..\raw_images\img7781_H.jpg,11,Metallographic Microstructures
..\raw_images\img1299_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11425_F_2.jpg,7,SEM Morphology
..\raw_images\img590_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13993_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7970_F.jpg,2,Elemental Mapping
..\raw_images\img2812_A_2.jpg,0,Scientific Plots & Charts
..\raw_images\img3826_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6194_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8725_A.jpg,5,Fracture Cross-Sections
..\raw_images\img8025_D.jpg,-1,Noise / Mixed
..\raw_images\img8083_B.jpg,-1,Noise / Mixed
..\raw_images\img7232_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6510_F.jpg,11,Metallographic Microstructures
..\raw_images\img7757_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7427_A.jpg,-1,Noise / Mixed
..\raw_images\img585_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7982_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2209_A.jpg,11,Metallographic Microstructures
..\raw_images\img14059_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10730_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12136_A.jpg,0,Scientific Plots & Charts
..\raw_images\img9499_E.jpg,0,Scientific Plots & Charts
..\raw_images\img9621_F_3.jpg,7,SEM Morphology
..\raw_images\img11727_F.jpg,0,Scientific Plots & Charts
..\raw_images\img7706_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12947_D.jpg,0,Scientific Plots & Charts
..\raw_images\img3605_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8902_G_2.jpg,8,EBSD Maps
..\raw_images\img8037_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2356_B.jpg,11,Metallographic Microstructures
..\raw_images\img7188_A.jpg,7,SEM Morphology
..\raw_images\img10190_E.jpg,11,Metallographic Microstructures
..\raw_images\img13437_A.jpg,-1,Noise / Mixed
..\raw_images\img5600_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14240_E.jpg,-1,Noise / Mixed
..\raw_images\img10076_D.jpg,0,Scientific Plots & Charts
..\raw_images\img13916_C.jpg,0,Scientific Plots & Charts
..\raw_images\img505_D.jpg,0,Scientific Plots & Charts
..\raw_images\img11140_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15721_H.jpg,0,Scientific Plots & Charts
..\raw_images\img1766_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8739_C.jpg,11,Metallographic Microstructures
..\raw_images\img12459_B.jpg,11,Metallographic Microstructures
..\raw_images\img4747_A.jpg,0,Scientific Plots & Charts
..\raw_images\img519_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13243_H_2.jpg,-1,Noise / Mixed
..\raw_images\img8357_D.jpg,11,Metallographic Microstructures
..\raw_images\img12140_B.jpg,11,Metallographic Microstructures
..\raw_images\img10763_F.jpg,-1,Noise / Mixed
..\raw_images\img14330_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8905_F.jpg,0,Scientific Plots & Charts
..\raw_images\img707_A.jpg,0,Scientific Plots & Charts
..\raw_images\img11077_B.jpg,2,Elemental Mapping
..\raw_images\img6972_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11339_E.jpg,5,Fracture Cross-Sections
..\raw_images\img13230_C.jpg,0,Scientific Plots & Charts
..\raw_images\img1964_A.jpg,-1,Noise / Mixed
..\raw_images\img13225_A.jpg,-1,Noise / Mixed
..\raw_images\img12497_B.jpg,11,Metallographic Microstructures
..\raw_images\img259_B.jpg,11,Metallographic Microstructures
..\raw_images\img15895_B.jpg,11,Metallographic Microstructures
..\raw_images\img5165_D.jpg,8,EBSD Maps
..\raw_images\img789_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10099_H_2.jpg,6,Atomic-Scale Microscopy
..\raw_images\img657_J.jpg,0,Scientific Plots & Charts
..\raw_images\img3100_E.jpg,-1,Noise / Mixed
..\raw_images\img5220_single.jpg,11,Metallographic Microstructures
..\raw_images\img12085_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15802_A_2.jpg,11,Metallographic Microstructures
..\raw_images\img5846_single.jpg,-1,Noise / Mixed
..\raw_images\img12311_B.jpg,0,Scientific Plots & Charts
..\raw_images\img15662_B.jpg,11,Metallographic Microstructures
..\raw_images\img8003_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7948_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15628_A.jpg,11,Metallographic Microstructures
..\raw_images\img7481_A.jpg,-1,Noise / Mixed
..\raw_images\img12206_B.jpg,0,Scientific Plots & Charts
..\raw_images\img958_D.jpg,0,Scientific Plots & Charts
..\raw_images\img9123_A.jpg,-1,Noise / Mixed
..\raw_images\img12932_single.jpg,0,Scientific Plots & Charts
..\raw_images\img3593_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6614_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10555_B_2.jpg,11,Metallographic Microstructures
..\raw_images\img1285_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10887_E.jpg,0,Scientific Plots & Charts
..\raw_images\img2259_A.jpg,7,SEM Morphology
..\raw_images\img7168_B.jpg,-1,Noise / Mixed
..\raw_images\img13460_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9953_G.jpg,9,Element Distribution Maps
..\raw_images\img5705_E_3.jpg,0,Scientific Plots & Charts
..\raw_images\img15778_B.jpg,5,Fracture Cross-Sections
..\raw_images\img11907_D.jpg,7,SEM Morphology
..\raw_images\img14112_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12447_G_2.jpg,8,EBSD Maps
..\raw_images\img15176_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4025_D.jpg,1,Diffraction Patterns
..\raw_images\img8129_F_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13668_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13400_F_3.jpg,-1,Noise / Mixed
..\raw_images\img11100_C.jpg,0,Scientific Plots & Charts
..\raw_images\img12875_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img15721_M_4.jpg,11,Metallographic Microstructures
..\raw_images\img6805_single.jpg,0,Scientific Plots & Charts
..\raw_images\img6010_C_2.jpg,9,Element Distribution Maps
..\raw_images\img2826_A.jpg,5,Fracture Cross-Sections
..\raw_images\img9070_D.jpg,-1,Noise / Mixed
..\raw_images\img12316_C.jpg,-1,Noise / Mixed
..\raw_images\img14177_single.jpg,0,Scientific Plots & Charts
..\raw_images\img11657_M_2.jpg,-1,Noise / Mixed
..\raw_images\img1865_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15438_B.jpg,1,Diffraction Patterns
..\raw_images\img7125_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8626_D.jpg,8,EBSD Maps
..\raw_images\img1143_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4960_B.jpg,0,Scientific Plots & Charts
..\raw_images\img49_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11901_D.jpg,9,Element Distribution Maps
..\raw_images\img5718_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img2046_C.jpg,0,Scientific Plots & Charts
..\raw_images\img5992_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8526_C.jpg,11,Metallographic Microstructures
..\raw_images\img1993_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4958_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4965_G.jpg,0,Scientific Plots & Charts
..\raw_images\img15478_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8648_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8899_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5711_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7783_C.jpg,11,Metallographic Microstructures
..\raw_images\img9891_I.jpg,11,Metallographic Microstructures
..\raw_images\img13357_C.jpg,11,Metallographic Microstructures
..\raw_images\img12834_A.jpg,9,Element Distribution Maps
..\raw_images\img8310_C.jpg,8,EBSD Maps
..\raw_images\img13033_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6280_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13589_B.jpg,8,EBSD Maps
..\raw_images\img11330_A.jpg,8,EBSD Maps
..\raw_images\img4910_single.jpg,3,Macroscopic Samples
..\raw_images\img266_D.jpg,0,Scientific Plots & Charts
..\raw_images\img2518_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8345_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2601_D.jpg,0,Scientific Plots & Charts
..\raw_images\img2786_D_2.jpg,11,Metallographic Microstructures
..\raw_images\img2659_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3459_B_3.jpg,0,Scientific Plots & Charts
..\raw_images\img4722_B.jpg,0,Scientific Plots & Charts
..\raw_images\img423_B.jpg,-1,Noise / Mixed
..\raw_images\img1862_single.jpg,0,Scientific Plots & Charts
..\raw_images\img14181_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2820_D.jpg,0,Scientific Plots & Charts
..\raw_images\img1091_F.jpg,-1,Noise / Mixed
..\raw_images\img9122_A.jpg,8,EBSD Maps
..\raw_images\img8621_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4580_B.jpg,11,Metallographic Microstructures
..\raw_images\img2081_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3969_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13126_D.jpg,10,Grain Boundary Structures
..\raw_images\img4897_A.jpg,4,Experimental Equipment
..\raw_images\img13767_H_2.jpg,11,Metallographic Microstructures
..\raw_images\img10025_C.jpg,11,Metallographic Microstructures
..\raw_images\img4876_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img14204_F.jpg,11,Metallographic Microstructures
..\raw_images\img5127_B.jpg,0,Scientific Plots & Charts
..\raw_images\img2056_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img14186_C.jpg,0,Scientific Plots & Charts
..\raw_images\img11025_E_2.jpg,0,Scientific Plots & Charts
..\raw_images\img4798_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9679_B.jpg,11,Metallographic Microstructures
..\raw_images\img6080_D_2.jpg,11,Metallographic Microstructures
..\raw_images\img12221_A.jpg,11,Metallographic Microstructures
..\raw_images\img14836_single.jpg,-1,Noise / Mixed
..\raw_images\img6631_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13397_J_4.jpg,7,SEM Morphology
..\raw_images\img9326_E.jpg,0,Scientific Plots & Charts
..\raw_images\img4219_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3081_A.jpg,-1,Noise / Mixed
..\raw_images\img11859_C.jpg,-1,Noise / Mixed
..\raw_images\img3640_G_2.jpg,-1,Noise / Mixed
..\raw_images\img13859_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10623_A.jpg,-1,Noise / Mixed
..\raw_images\img8223_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8223_E.jpg,-1,Noise / Mixed
..\raw_images\img7538_E.jpg,0,Scientific Plots & Charts
..\raw_images\img6237_B.jpg,9,Element Distribution Maps
..\raw_images\img5929_B.jpg,7,SEM Morphology
..\raw_images\img959_C.jpg,0,Scientific Plots & Charts
..\raw_images\img1256_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7724_C.jpg,0,Scientific Plots & Charts
..\raw_images\img373_D.jpg,9,Element Distribution Maps
..\raw_images\img11457_D.jpg,11,Metallographic Microstructures
..\raw_images\img14955_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6020_F.jpg,9,Element Distribution Maps
..\raw_images\img6501_F.jpg,7,SEM Morphology
..\raw_images\img6591_B.jpg,11,Metallographic Microstructures
..\raw_images\img9881_B.jpg,0,Scientific Plots & Charts
..\raw_images\img1600_B.jpg,-1,Noise / Mixed
..\raw_images\img4975_J_2.jpg,0,Scientific Plots & Charts
..\raw_images\img4981_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10129_F.jpg,8,EBSD Maps
..\raw_images\img12802_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8582_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12539_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8232_B.jpg,-1,Noise / Mixed
..\raw_images\img8922_I.jpg,9,Element Distribution Maps
..\raw_images\img9227_E.jpg,11,Metallographic Microstructures
..\raw_images\img11924_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14227_D.jpg,0,Scientific Plots & Charts
..\raw_images\img14269_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3394_H.jpg,-1,Noise / Mixed
..\raw_images\img15920_B.jpg,0,Scientific Plots & Charts
..\raw_images\img169_A.jpg,4,Experimental Equipment
..\raw_images\img6784_A.jpg,11,Metallographic Microstructures
..\raw_images\img10778_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img3530_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12058_A.jpg,-1,Noise / Mixed
..\raw_images\img8365_B.jpg,8,EBSD Maps
..\raw_images\img13164_E.jpg,6,Atomic-Scale Microscopy
..\raw_images\img4692_A.jpg,0,Scientific Plots & Charts
..\raw_images\img11228_H.jpg,0,Scientific Plots & Charts
..\raw_images\img4546_C.jpg,-1,Noise / Mixed
..\raw_images\img8011_A.jpg,0,Scientific Plots & Charts
..\raw_images\img14979_single.jpg,0,Scientific Plots & Charts
..\raw_images\img1875_D.jpg,0,Scientific Plots & Charts
..\raw_images\img9744_F.jpg,0,Scientific Plots & Charts
..\raw_images\img14546_D.jpg,11,Metallographic Microstructures
..\raw_images\img7831_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6176_C.jpg,0,Scientific Plots & Charts
..\raw_images\img7528_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6547_A.jpg,8,EBSD Maps
..\raw_images\img15888_D.jpg,0,Scientific Plots & Charts
..\raw_images\img10138_C.jpg,9,Element Distribution Maps
..\raw_images\img9586_A_2.jpg,-1,Noise / Mixed
..\raw_images\img3329_E_3.jpg,0,Scientific Plots & Charts
..\raw_images\img6226_H.jpg,11,Metallographic Microstructures
..\raw_images\img6894_B.jpg,11,Metallographic Microstructures
..\raw_images\img3552_D.jpg,0,Scientific Plots & Charts
..\raw_images\img5913_F.jpg,11,Metallographic Microstructures
..\raw_images\img13140_D.jpg,0,Scientific Plots & Charts
..\raw_images\img4476_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10327_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3577_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8529_A.jpg,9,Element Distribution Maps
..\raw_images\img13721_E.jpg,8,EBSD Maps
..\raw_images\img13730_E.jpg,11,Metallographic Microstructures
..\raw_images\img3230_B_2.jpg,4,Experimental Equipment
..\raw_images\img12260_C.jpg,11,Metallographic Microstructures
..\raw_images\img7840_E_2.jpg,-1,Noise / Mixed
..\raw_images\img12498_E.jpg,11,Metallographic Microstructures
..\raw_images\img3085_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8206_D.jpg,0,Scientific Plots & Charts
..\raw_images\img5616_A.jpg,0,Scientific Plots & Charts
..\raw_images\img9543_A.jpg,2,Elemental Mapping
..\raw_images\img14745_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10376_single.jpg,0,Scientific Plots & Charts
..\raw_images\img1102_B.jpg,8,EBSD Maps
..\raw_images\img9713_B.jpg,7,SEM Morphology
..\raw_images\img8119_E.jpg,9,Element Distribution Maps
..\raw_images\img8861_single.jpg,0,Scientific Plots & Charts
..\raw_images\img11034_single.jpg,4,Experimental Equipment
..\raw_images\img9165_G.jpg,11,Metallographic Microstructures
..\raw_images\img15188_C.jpg,11,Metallographic Microstructures
..\raw_images\img6976_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15765_E.jpg,0,Scientific Plots & Charts
..\raw_images\img14167_C_2.jpg,-1,Noise / Mixed
..\raw_images\img8292_I.jpg,0,Scientific Plots & Charts
..\raw_images\img6810_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11490_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12911_B.jpg,-1,Noise / Mixed
..\raw_images\img1011_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6575_A.jpg,0,Scientific Plots & Charts
..\raw_images\img3533_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15043_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9909_B.jpg,9,Element Distribution Maps
..\raw_images\img7367_D.jpg,0,Scientific Plots & Charts
..\raw_images\img904_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8690_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6382_single.jpg,11,Metallographic Microstructures
..\raw_images\img7018_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11859_E.jpg,11,Metallographic Microstructures
..\raw_images\img462_B.jpg,-1,Noise / Mixed
..\raw_images\img5987_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9125_D.jpg,11,Metallographic Microstructures
..\raw_images\img446_E.jpg,0,Scientific Plots & Charts
..\raw_images\img10432_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13696_single.jpg,0,Scientific Plots & Charts
..\raw_images\img12924_D.jpg,8,EBSD Maps
..\raw_images\img15981_A.jpg,-1,Noise / Mixed
..\raw_images\img2441_C.jpg,-1,Noise / Mixed
