image_id,panel_suffix,visualization_category,visualization_subtype,image_path,caption,summary
ceramics_prod_img61992,single,Generic Plot,Radar Chart,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img61992_single.jpg,Spider chart comparing the VEGF binding capacity in ng mg−1 of the developed microscaffolds against previously published heparinized scaffold benchmarks.,"This radar chart illustrates the superior VEGF binding capacity of the developed microscaffolds compared to previously reported heparinized scaffolds. Quantitative analysis reveals that this method achieves 3–3000x higher VEGF binding per unit mass and approximately 177x increased VEGF binding per volume, demonstrating significantly enhanced performance over existing literature benchmarks."
ni_alloy_img5459,single,Phase/Equilibrium Diagram,Binary Phase Diagram,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img5459_single.jpg,"Binary phase diagram of the MgCl2-KCl system, illustrating the liquidus and solidus boundaries with two distinct eutectic compositions.","The binary phase diagram of the MgCl2-KCl system displays the thermodynamic equilibrium between the two components. It highlights two eutectic compositions, with the 69.8–30.2 mol% mixture exhibiting the lowest melting temperature at 426 °C, ensuring complete liquid phase formation at the experimental testing temperature of 700 °C."
ceramics_prod_img7502,B,Thermal Analysis,TGA Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img7502_B.jpg,"Comparison of TGA curves for MPA-250 before and after exposure to γ-radiation, demonstrating maintained thermal decomposition characteristics.","TGA curves for MPA-250 before and after γ-radiation exposure are presented to evaluate the impact of radiation on thermal stability. The thermal decomposition temperature remains consistently in the range of 373-379°C, which indicates that the material retains its high heat resistance despite the radiation treatment."
composite_img26703,C,Crystal Structure,Unit Cell,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img26703_C.jpg,Visualized unit cell of the S30 specimen during the heating process to 400 K.,"The S30 unit cell is shown in this graphical representation, reflecting its structural state during the heating process to 400 K. This view serves to document the atomic arrangement of the S30 specimen as it reaches the target temperature, illustrating the impact of the thermal process on the cell."
ni_alloy_img29753,C,Machine Learning,Parity Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img29753_C.jpg,Parity plot contrasting experimental yield strength data with the predicted values generated by fuzzy and RSM modeling techniques.,"This panel presents a comparison between experimental yield strength measurements and the values predicted by fuzzy and RSM mathematical models. The visualization highlights the variation between these predicted and experimental values, demonstrating the reliability of the developed models in predicting the yield strength characteristics of the material."
ceramics_prod_img33273,D,Simulation,Phase-Field Simulation,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img33273_D.jpg,Phase-field simulation of columnar dendrite morphology at 240 W laser power and 0.4 m/s scanning speed.,"Phase-field simulation at 240 W reveals the columnar dendrite morphology during the short-term stable stage. This panel demonstrates the most intense laser power condition in the series, providing insight into the accelerated growth rates and resulting dendrite spacing observed when the scanning power is significantly increased."
ni_alloy_img16673,B,Diffraction,Neutron Diffraction,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img16673_B.jpg,"Neutron diffraction peak profile for the <311> grain family measured in the axial direction at a radial position of 12 mm, compared against GP model predictions.","This panel illustrates the neutron diffraction peak for the <311> grain orientation at a radial distance of 12 mm from the sample center. The experimental data, shown as a red solid line, is compared with GP model predictions to assess the consistency between observed diffraction peaks and the theoretical model."
ni_alloy_img12667,C,Diffraction,Synchrotron Diffraction,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img12667_C.jpg,"Debye-Scherrer diffraction rings for the 1000HT sample at 25 °C, comparing states before and after deformation with azimuthal integration performed along the loading direction.","Diffraction images of Debye-Scherrer rings are presented for the 1000HT sample at 25 °C, capturing the material state before and after deformation. Analysis involved azimuthal integration along the rings using ± 15° segment masks aligned with the loading direction, facilitating the extraction of quantitative diffraction data from the raw images."
ni_alloy_img16273,D,Compositional Map,EBSD IPF Map,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img16273_D.jpg,"Phase distribution map of the weld metal and Inconel 625 base metal, where blue regions represent the austenite phase.","Phase distribution analysis of the Ni-based weld metal and Inconel 625 base metal identifies the austenite phase, represented by the blue color in the map. This visualization confirms the phase composition across the joint, providing insight into the microstructural consistency between the weld metal and the base material."
ceramics_prod_img4266,E,Optical/Photonic,Reflectance Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img4266_E.jpg,"Diffuse reflectance spectra of LMS-1 loose powder compared to pure olivine mineral, with a red vertical line marking the 1070 ± 10 nm laser wavelength.","Diffuse reflectance spectra of LMS-1 loose powder compared to pure olivine mineral, with a red vertical line marking the 1070 ± 10 nm laser wavelength. This spectral analysis provides a comparison of the optical properties between the LMS-1 powder and the pure mineral, specifically relative to the laser wavelength used."
composite_img34792,D,Spectroscopy,XPS Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img34792_D.jpg,Cu2p narrow scan spectrum obtained from the C4 specimen.,"The Cu2p narrow scan spectrum for the C4 sample is displayed in this panel. This measurement specifically targets the copper electronic structure, enabling the identification of copper oxidation states and chemical bonding characteristics present on the C4 surface."
img15299,B,Schematic/Diagram,Experimental Setup,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img15299_B.jpg,Illustration of the FE model for the CFAA channel section subjected to a four-point bending test with defined boundary conditions.,"The illustration depicts the finite element model setup for a CFAA channel section undergoing four-point bending. Boundary conditions are simulated by restraining degrees of freedom along the X and Y axes for support blocks, while loading blocks are constrained along the X and Z axes to replicate experimental test conditions."
img15017,B,Crystal Structure,Atomic Model,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img15017_B.jpg,"Top-down view of consecutive NiAl(110) step edges, depicted as red lines overlaid on an atomic grid where purple and green circles represent terrace atoms.","This top-view atomic model displays sections of two consecutive step edges on a NiAl(110) surface. Red lines represent the step edges superimposed on the atomic grid, which is composed of purple and green circles. The visualization highlights structural features, including visible kinks of single, double, and triple atomic lengths."
img3460,single,Machine Learning,Parity Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img3460_single.jpg,"Comparison of predicted versus measured stacking fault energy values for various superalloys, utilizing a linear approximation model.","This parity plot illustrates the correlation between predicted and measured stacking fault energies across multiple superalloy compositions. By employing a linear approximation, the figure demonstrates the predictive accuracy of the model, providing a direct visual comparison between theoretical estimations and experimental measurements for these specific metallic materials."
ni_alloy_img23084,single,Mechanical Test,Nanoindentation Curve,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img23084_single.jpg,Optical micrograph displaying indentation locations 1–10 alongside the corresponding load-displacement curves for grain interior and grain boundary regions.,"This figure illustrates indentation morphology and load-displacement behavior across different regions. Indentations 1–5 target grain interiors, while 6–10 are positioned near grain boundaries. The load-displacement curves from the grain boundary region shift leftward compared to grain interiors, demonstrating that the material exhibits higher hardness in the vicinity of grain boundaries."
img10333,A,Microscopy,SEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img10333_A.jpg,"Top-view SEM image of the E0/PLA coating, showing the PLA film replicating the underlying PEO coating morphology with incomplete pore sealing.","Top-view SEM imaging of the E0/PLA coating reveals that the PLA film replicates the underlying surface morphology. This replication results in a heterogeneous distribution of the polymer, leading to a membrane effect that is not fully achieved, as evidenced by the presence of unsealed pores across the surface."
